waypoint_id,x,y
1242,-527.0,223.0
1243,-525.0,223.0
1244,-523.0,223.0
1245,-521.0,223.0
1246,-519.0,223.0
1247,-517.0,223.0
1248,-515.0,223.0
1249,-513.0,223.0
1250,-511.0,223.0
1251,-509.0,223.0
1252,-507.0,223.0
1253,-505.0,223.0
1254,-503.0,223.0
1255,-501.0,223.0
1256,-499.0,223.0
1257,-497.0,223.0
1258,-495.0,223.0
1259,-493.0,223.0
1260,-491.0,223.0
1261,-489.0,223.0
1262,-487.0,223.0
1263,-485.0,223.0
1264,-483.0,223.0
1265,-481.0,223.0
1266,-479.0,223.0
1267,-477.0,223.0
1268,-475.0,223.0
1269,-473.0,223.0
1270,-471.0,223.0
1271,-469.0,223.0
1272,-467.0,223.0
1273,-465.0,223.0
1274,-463.0,223.0
1275,-461.0,223.0
1276,-459.0,223.0
1277,-457.0,223.0
1278,-455.0,223.0
1279,-453.0,223.0
1280,-451.0,223.0
1281,-449.0,223.0
1282,-447.0,223.0
1283,-445.0,223.0
1284,-443.0,223.0
1285,-441.0,223.0
1286,-439.0,223.0
1287,-437.0,223.0
1288,-435.0,223.0
1289,-433.0,223.0
1290,-431.0,223.0
1291,-429.0,223.0
1292,-427.0,223.0
1293,-425.0,223.0
1294,-423.0,223.0
1295,-421.0,223.0
1296,-419.0,223.0
1297,-417.0,223.0
1298,-415.0,223.0
1299,-413.0,223.0
1300,-413.0,225.0
1301,-413.0,227.0
1302,-415.0,227.0
1303,-417.0,227.0
1304,-419.0,227.0
1305,-421.0,227.0
1306,-423.0,227.0
1307,-425.0,227.0
1308,-427.0,227.0
1309,-429.0,227.0
1310,-431.0,227.0
1311,-433.0,227.0
1312,-435.0,227.0
1313,-437.0,227.0
1314,-439.0,227.0
1315,-441.0,227.0
1316,-443.0,227.0
1317,-445.0,227.0
1318,-447.0,227.0
1319,-449.0,227.0
1320,-451.0,227.0
1321,-453.0,227.0
1322,-455.0,227.0
1323,-457.0,227.0
1324,-459.0,227.0
1325,-461.0,227.0
1326,-463.0,227.0
1327,-465.0,227.0
1328,-467.0,227.0
1329,-469.0,227.0
1330,-471.0,227.0
1331,-473.0,227.0
1332,-475.0,227.0
1333,-477.0,227.0
1334,-479.0,227.0
1335,-481.0,227.0
1336,-483.0,227.0
1337,-485.0,227.0
1338,-487.0,227.0
1339,-489.0,227.0
1340,-491.0,227.0
1341,-493.0,227.0
1342,-495.0,227.0
1343,-497.0,227.0
1344,-499.0,227.0
1345,-501.0,227.0
1346,-503.0,227.0
1347,-505.0,227.0
1348,-507.0,227.0
1349,-509.0,227.0
1350,-511.0,227.0
1351,-513.0,227.0
1352,-515.0,227.0
1353,-517.0,227.0
1354,-519.0,227.0
1355,-521.0,227.0
1356,-523.0,227.0
1357,-525.0,227.0
1358,-527.0,227.0
1359,-529.0,227.0
1360,-531.0,227.0
1361,-533.0,227.0
1362,-535.0,227.0
1363,-537.0,227.0
1364,-539.0,227.0
1365,-541.0,227.0
1366,-543.0,227.0
1367,-545.0,227.0
1368,-547.0,227.0
1369,-549.0,227.0
1370,-551.0,227.0
1371,-553.0,227.0
1372,-555.0,227.0
1373,-557.0,227.0
1374,-559.0,227.0
1375,-561.0,227.0
1376,-561.0,229.0
1377,-561.0,231.0
1378,-559.0,231.0
1379,-557.0,231.0
1380,-555.0,231.0
1381,-553.0,231.0
1382,-551.0,231.0
1383,-549.0,231.0
1384,-547.0,231.0
1385,-545.0,231.0
1386,-543.0,231.0
1387,-541.0,231.0
1388,-539.0,231.0
1389,-537.0,231.0
1390,-535.0,231.0
1391,-533.0,231.0
1392,-531.0,231.0
1393,-529.0,231.0
1394,-527.0,231.0
1395,-525.0,231.0
1396,-523.0,231.0
1397,-521.0,231.0
1398,-519.0,231.0
1399,-517.0,231.0
1400,-515.0,231.0
1401,-513.0,231.0
1402,-511.0,231.0
1403,-509.0,231.0
1404,-507.0,231.0
1405,-505.0,231.0
1406,-503.0,231.0
1407,-501.0,231.0
1408,-499.0,231.0
1409,-497.0,231.0
1410,-495.0,231.0
1411,-493.0,231.0
1412,-491.0,231.0
1413,-489.0,231.0
1414,-487.0,231.0
1415,-485.0,231.0
1416,-483.0,231.0
1417,-481.0,231.0
1418,-479.0,231.0
1419,-477.0,231.0
1420,-475.0,231.0
1421,-473.0,231.0
1422,-471.0,231.0
1423,-469.0,231.0
1424,-467.0,231.0
1425,-465.0,231.0
1426,-463.0,231.0
1427,-461.0,231.0
1428,-459.0,231.0
1429,-457.0,231.0
1430,-455.0,231.0
1431,-453.0,231.0
1432,-451.0,231.0
1433,-449.0,231.0
1434,-447.0,231.0
1435,-445.0,231.0
1436,-443.0,231.0
1437,-441.0,231.0
1438,-439.0,231.0
1439,-437.0,231.0
1440,-435.0,231.0
1441,-433.0,231.0
1442,-431.0,231.0
1443,-429.0,231.0
1444,-427.0,231.0
1445,-425.0,231.0
1446,-423.0,231.0
1447,-421.0,231.0
1448,-419.0,231.0
1449,-417.0,231.0
1450,-415.0,231.0
1451,-413.0,231.0
1452,-413.0,233.0
1453,-413.0,235.0
1454,-415.0,235.0
1455,-417.0,235.0
1456,-419.0,235.0
1457,-421.0,235.0
1458,-423.0,235.0
1459,-425.0,235.0
1460,-427.0,235.0
1461,-429.0,235.0
1462,-431.0,235.0
1463,-433.0,235.0
1464,-435.0,235.0
1465,-437.0,235.0
1466,-439.0,235.0
1467,-441.0,235.0
1468,-443.0,235.0
1469,-445.0,235.0
1470,-447.0,235.0
1471,-449.0,235.0
1472,-451.0,235.0
1473,-453.0,235.0
1474,-455.0,235.0
1475,-457.0,235.0
1476,-459.0,235.0
1477,-461.0,235.0
1478,-463.0,235.0
1479,-465.0,235.0
1480,-467.0,235.0
1481,-469.0,235.0
1482,-471.0,235.0
1483,-473.0,235.0
1484,-475.0,235.0
1485,-477.0,235.0
1486,-479.0,235.0
1487,-481.0,235.0
1488,-483.0,235.0
1489,-485.0,235.0
1490,-487.0,235.0
1491,-489.0,235.0
1492,-491.0,235.0
1493,-493.0,235.0
1494,-495.0,235.0
1495,-497.0,235.0
1496,-499.0,235.0
1497,-501.0,235.0
1498,-503.0,235.0
1499,-505.0,235.0
1500,-507.0,235.0
1501,-509.0,235.0
1502,-511.0,235.0
1503,-513.0,235.0
1504,-515.0,235.0
1505,-517.0,235.0
1506,-519.0,235.0
1507,-521.0,235.0
1508,-523.0,235.0
1509,-525.0,235.0
1510,-527.0,235.0
1511,-529.0,235.0
1512,-531.0,235.0
1513,-533.0,235.0
1514,-535.0,235.0
1515,-537.0,235.0
1516,-539.0,235.0
1517,-541.0,235.0
1518,-543.0,235.0
1519,-545.0,235.0
1520,-547.0,235.0
1521,-549.0,235.0
1522,-551.0,235.0
1523,-553.0,235.0
1524,-555.0,235.0
1525,-557.0,235.0
1526,-559.0,235.0
1527,-561.0,235.0
1528,-561.0,237.0
1529,-561.0,239.0
1530,-559.0,239.0
1531,-557.0,239.0
1532,-555.0,239.0
1533,-553.0,239.0
1534,-551.0,239.0
1535,-549.0,239.0
1536,-547.0,239.0
1537,-545.0,239.0
1538,-543.0,239.0
1539,-541.0,239.0
1540,-539.0,239.0
1541,-537.0,239.0
1542,-535.0,239.0
1543,-533.0,239.0
1544,-531.0,239.0
1545,-529.0,239.0
1546,-527.0,239.0
1547,-525.0,239.0
1548,-523.0,239.0
1549,-521.0,239.0
1550,-519.0,239.0
1551,-517.0,239.0
1552,-515.0,239.0
1553,-513.0,239.0
1554,-511.0,239.0
1555,-509.0,239.0
1556,-507.0,239.0
1557,-505.0,239.0
1558,-503.0,239.0
1559,-501.0,239.0
1560,-499.0,239.0
1561,-497.0,239.0
1562,-495.0,239.0
1563,-493.0,239.0
1564,-491.0,239.0
1565,-489.0,239.0
1566,-487.0,239.0
1567,-485.0,239.0
1568,-483.0,239.0
1569,-481.0,239.0
1570,-479.0,239.0
1571,-477.0,239.0
1572,-475.0,239.0
1573,-473.0,239.0
1574,-471.0,239.0
1575,-469.0,239.0
1576,-467.0,239.0
1577,-465.0,239.0
1578,-463.0,239.0
1579,-461.0,239.0
1580,-459.0,239.0
1581,-457.0,239.0
1582,-455.0,239.0
1583,-453.0,239.0
1584,-451.0,239.0
1585,-449.0,239.0
1586,-447.0,239.0
1587,-445.0,239.0
1588,-443.0,239.0
1589,-441.0,239.0
1590,-439.0,239.0
1591,-437.0,239.0
1592,-435.0,239.0
1593,-433.0,239.0
1594,-431.0,239.0
1595,-429.0,239.0
1596,-427.0,239.0
1597,-425.0,239.0
1598,-423.0,239.0
1599,-421.0,239.0
1600,-419.0,239.0
1601,-417.0,239.0
1602,-415.0,239.0
1603,-413.0,239.0
1604,-413.0,241.0
1605,-413.0,243.0
1606,-415.0,243.0
1607,-417.0,243.0
1608,-419.0,243.0
1609,-421.0,243.0
1610,-423.0,243.0
1611,-425.0,243.0
1612,-427.0,243.0
1613,-429.0,243.0
1614,-431.0,243.0
1615,-433.0,243.0
1616,-435.0,243.0
1617,-437.0,243.0
1618,-439.0,243.0
1619,-441.0,243.0
1620,-443.0,243.0
1621,-445.0,243.0
1622,-447.0,243.0
1623,-449.0,243.0
1624,-451.0,243.0
1625,-453.0,243.0
1626,-455.0,243.0
1627,-457.0,243.0
1628,-459.0,243.0
1629,-461.0,243.0
1630,-463.0,243.0
1631,-465.0,243.0
1632,-467.0,243.0
1633,-469.0,243.0
1634,-471.0,243.0
1635,-473.0,243.0
1636,-475.0,243.0
1637,-477.0,243.0
1638,-479.0,243.0
1639,-481.0,243.0
1640,-483.0,243.0
1641,-485.0,243.0
1642,-487.0,243.0
1643,-489.0,243.0
1644,-491.0,243.0
1645,-493.0,243.0
1646,-495.0,243.0
1647,-497.0,243.0
1648,-499.0,243.0
1649,-501.0,243.0
1650,-503.0,243.0
1651,-505.0,243.0
1652,-507.0,243.0
1653,-509.0,243.0
1654,-511.0,243.0
1655,-513.0,243.0
1656,-515.0,243.0
1657,-517.0,243.0
1658,-519.0,243.0
1659,-521.0,243.0
1660,-523.0,243.0
1661,-525.0,243.0
1662,-527.0,243.0
1663,-529.0,243.0
1664,-531.0,243.0
1665,-533.0,243.0
1666,-535.0,243.0
1667,-537.0,243.0
1668,-539.0,243.0
1669,-541.0,243.0
1670,-543.0,243.0
1671,-545.0,243.0
1672,-547.0,243.0
1673,-549.0,243.0
1674,-551.0,243.0
1675,-553.0,243.0
1676,-555.0,243.0
1677,-557.0,243.0
1678,-559.0,243.0
1679,-561.0,243.0
1680,-561.0,245.0
1681,-561.0,247.0
1682,-559.0,247.0
1683,-557.0,247.0
1684,-555.0,247.0
1685,-553.0,247.0
1686,-551.0,247.0
1687,-549.0,247.0
1688,-547.0,247.0
1689,-545.0,247.0
1690,-543.0,247.0
1691,-541.0,247.0
1692,-539.0,247.0
1693,-537.0,247.0
1694,-535.0,247.0
1695,-533.0,247.0
1696,-531.0,247.0
1697,-529.0,247.0
1698,-527.0,247.0
1699,-525.0,247.0
1700,-523.0,247.0
1701,-521.0,247.0
1702,-519.0,247.0
1703,-517.0,247.0
1704,-515.0,247.0
1705,-513.0,247.0
1706,-511.0,247.0
1707,-509.0,247.0
1708,-507.0,247.0
1709,-505.0,247.0
1710,-503.0,247.0
1711,-501.0,247.0
1712,-499.0,247.0
1713,-497.0,247.0
1714,-495.0,247.0
1715,-493.0,247.0
1716,-491.0,247.0
1717,-489.0,247.0
1718,-487.0,247.0
1719,-485.0,247.0
1720,-483.0,247.0
1721,-481.0,247.0
1722,-479.0,247.0
1723,-477.0,247.0
1724,-475.0,247.0
1725,-473.0,247.0
1726,-471.0,247.0
1727,-469.0,247.0
1728,-467.0,247.0
1729,-465.0,247.0
1730,-463.0,247.0
1731,-461.0,247.0
1732,-459.0,247.0
1733,-457.0,247.0
1734,-455.0,247.0
1735,-453.0,247.0
1736,-451.0,247.0
1737,-449.0,247.0
1738,-447.0,247.0
1739,-445.0,247.0
1740,-443.0,247.0
1741,-441.0,247.0
1742,-439.0,247.0
1743,-437.0,247.0
1744,-435.0,247.0
1745,-433.0,247.0
1746,-431.0,247.0
1747,-429.0,247.0
1748,-427.0,247.0
1749,-425.0,247.0
1750,-423.0,247.0
1751,-421.0,247.0
1752,-419.0,247.0
1753,-417.0,247.0
1754,-415.0,247.0
1755,-413.0,247.0
1756,-413.0,249.0
1757,-413.0,251.0
1758,-415.0,251.0
1759,-417.0,251.0
1760,-419.0,251.0
1761,-421.0,251.0
1762,-423.0,251.0
1763,-425.0,251.0
1764,-427.0,251.0
1765,-429.0,251.0
1766,-431.0,251.0
1767,-433.0,251.0
1768,-435.0,251.0
1769,-437.0,251.0
1770,-439.0,251.0
1771,-441.0,251.0
1772,-443.0,251.0
1773,-445.0,251.0
1774,-447.0,251.0
1775,-449.0,251.0
1776,-451.0,251.0
1777,-453.0,251.0
1778,-455.0,251.0
1779,-457.0,251.0
1780,-459.0,251.0
1781,-461.0,251.0
1782,-463.0,251.0
1783,-465.0,251.0
1784,-467.0,251.0
1785,-469.0,251.0
1786,-471.0,251.0
1787,-473.0,251.0
1788,-475.0,251.0
1789,-477.0,251.0
1790,-479.0,251.0
1791,-481.0,251.0
1792,-483.0,251.0
1793,-485.0,251.0
1794,-487.0,251.0
1795,-489.0,251.0
1796,-491.0,251.0
1797,-493.0,251.0
1798,-495.0,251.0
1799,-497.0,251.0
1800,-499.0,251.0
1801,-501.0,251.0
1802,-503.0,251.0
1803,-505.0,251.0
1804,-507.0,251.0
1805,-509.0,251.0
1806,-511.0,251.0
1807,-513.0,251.0
1808,-515.0,251.0
1809,-517.0,251.0
1810,-519.0,251.0
1811,-521.0,251.0
1812,-523.0,251.0
1813,-525.0,251.0
1814,-527.0,251.0
1815,-529.0,251.0
1816,-531.0,251.0
1817,-533.0,251.0
1818,-535.0,251.0
1819,-537.0,251.0
1820,-539.0,251.0
1821,-541.0,251.0
1822,-543.0,251.0
1823,-545.0,251.0
1824,-547.0,251.0
1825,-549.0,251.0
1826,-551.0,251.0
1827,-553.0,251.0
1828,-555.0,251.0
1829,-557.0,251.0
1830,-559.0,251.0
1831,-561.0,251.0
1832,-561.0,253.0
1833,-561.0,255.0
1834,-559.0,255.0
1835,-557.0,255.0
1836,-555.0,255.0
1837,-553.0,255.0
1838,-551.0,255.0
1839,-549.0,255.0
1840,-547.0,255.0
1841,-545.0,255.0
1842,-543.0,255.0
1843,-541.0,255.0
1844,-539.0,255.0
1845,-537.0,255.0
1846,-535.0,255.0
1847,-533.0,255.0
1848,-531.0,255.0
1849,-529.0,255.0
1850,-527.0,255.0
1851,-525.0,255.0
1852,-523.0,255.0
1853,-521.0,255.0
1854,-519.0,255.0
1855,-517.0,255.0
1856,-515.0,255.0
1857,-513.0,255.0
1858,-511.0,255.0
1859,-509.0,255.0
1860,-507.0,255.0
1861,-505.0,255.0
1862,-503.0,255.0
1863,-501.0,255.0
1864,-499.0,255.0
1865,-497.0,255.0
1866,-495.0,255.0
1867,-493.0,255.0
1868,-491.0,255.0
1869,-489.0,255.0
1870,-487.0,255.0
1871,-485.0,255.0
1872,-483.0,255.0
1873,-481.0,255.0
1874,-479.0,255.0
1875,-477.0,255.0
1876,-475.0,255.0
1877,-473.0,255.0
1878,-471.0,255.0
1879,-469.0,255.0
1880,-467.0,255.0
1881,-465.0,255.0
1882,-463.0,255.0
1883,-461.0,255.0
1884,-459.0,255.0
1885,-457.0,255.0
1886,-455.0,255.0
1887,-453.0,255.0
1888,-451.0,255.0
1889,-449.0,255.0
1890,-447.0,255.0
1891,-445.0,255.0
1892,-443.0,255.0
1893,-441.0,255.0
1894,-439.0,255.0
1895,-437.0,255.0
1896,-435.0,255.0
1897,-433.0,255.0
1898,-431.0,255.0
1899,-429.0,255.0
1900,-427.0,255.0
1901,-425.0,255.0
1902,-423.0,255.0
1903,-421.0,255.0
1904,-419.0,255.0
1905,-417.0,255.0
1906,-415.0,255.0
1907,-413.0,255.0
1908,-413.0,257.0
1909,-413.0,259.0
1910,-415.0,259.0
1911,-417.0,259.0
1912,-419.0,259.0
1913,-421.0,259.0
1914,-423.0,259.0
1915,-425.0,259.0
1916,-427.0,259.0
1917,-429.0,259.0
1918,-431.0,259.0
1919,-433.0,259.0
1920,-435.0,259.0
1921,-437.0,259.0
1922,-439.0,259.0
1923,-441.0,259.0
1924,-443.0,259.0
1925,-445.0,259.0
1926,-447.0,259.0
1927,-449.0,259.0
1928,-451.0,259.0
1929,-453.0,259.0
1930,-455.0,259.0
1931,-457.0,259.0
1932,-459.0,259.0
1933,-461.0,259.0
1934,-463.0,259.0
1935,-465.0,259.0
1936,-467.0,259.0
1937,-469.0,259.0
1938,-471.0,259.0
1939,-473.0,259.0
1940,-475.0,259.0
1941,-477.0,259.0
1942,-479.0,259.0
1943,-481.0,259.0
1944,-483.0,259.0
1945,-485.0,259.0
1946,-487.0,259.0
1947,-489.0,259.0
1948,-491.0,259.0
1949,-493.0,259.0
1950,-495.0,259.0
1951,-497.0,259.0
1952,-499.0,259.0
1953,-501.0,259.0
1954,-503.0,259.0
1955,-505.0,259.0
1956,-507.0,259.0
1957,-509.0,259.0
1958,-511.0,259.0
1959,-513.0,259.0
1960,-515.0,259.0
1961,-517.0,259.0
1962,-519.0,259.0
1963,-521.0,259.0
1964,-523.0,259.0
1965,-525.0,259.0
1966,-527.0,259.0
1967,-529.0,259.0
1968,-531.0,259.0
1969,-533.0,259.0
1970,-535.0,259.0
1971,-537.0,259.0
1972,-539.0,259.0
1973,-541.0,259.0
1974,-543.0,259.0
1975,-545.0,259.0
1976,-547.0,259.0
1977,-549.0,259.0
1978,-551.0,259.0
1979,-553.0,259.0
1980,-555.0,259.0
1981,-557.0,259.0
1982,-559.0,259.0
1983,-561.0,259.0
1984,-561.0,261.0
1985,-561.0,263.0
1986,-559.0,263.0
1987,-557.0,263.0
1988,-555.0,263.0
1989,-553.0,263.0
1990,-551.0,263.0
1991,-549.0,263.0
1992,-547.0,263.0
1993,-545.0,263.0
1994,-543.0,263.0
1995,-541.0,263.0
1996,-539.0,263.0
1997,-537.0,263.0
1998,-535.0,263.0
1999,-533.0,263.0
2000,-531.0,263.0
2001,-529.0,263.0
2002,-527.0,263.0
2003,-525.0,263.0
2004,-523.0,263.0
2005,-521.0,263.0
2006,-519.0,263.0
2007,-517.0,263.0
2008,-515.0,263.0
2009,-513.0,263.0
2010,-511.0,263.0
2011,-509.0,263.0
2012,-507.0,263.0
2013,-505.0,263.0
2014,-503.0,263.0
2015,-501.0,263.0
2016,-499.0,263.0
2017,-497.0,263.0
2018,-495.0,263.0
2019,-493.0,263.0
2020,-491.0,263.0
2021,-489.0,263.0
2022,-487.0,263.0
2023,-485.0,263.0
2024,-483.0,263.0
2025,-481.0,263.0
2026,-479.0,263.0
2027,-477.0,263.0
2028,-475.0,263.0
2029,-473.0,263.0
2030,-471.0,263.0
2031,-469.0,263.0
2032,-467.0,263.0
2033,-465.0,263.0
2034,-463.0,263.0
2035,-461.0,263.0
2036,-459.0,263.0
2037,-457.0,263.0
2038,-455.0,263.0
2039,-453.0,263.0
2040,-451.0,263.0
2041,-449.0,263.0
2042,-447.0,263.0
2043,-445.0,263.0
2044,-443.0,263.0
2045,-441.0,263.0
2046,-439.0,263.0
2047,-437.0,263.0
2048,-435.0,263.0
2049,-433.0,263.0
2050,-431.0,263.0
2051,-429.0,263.0
2052,-427.0,263.0
2053,-425.0,263.0
2054,-423.0,263.0
2055,-421.0,263.0
2056,-419.0,263.0
2057,-417.0,263.0
2058,-415.0,263.0
2059,-413.0,263.0
2060,-413.0,265.0
2061,-413.0,267.0
2062,-415.0,267.0
2063,-417.0,267.0
2064,-419.0,267.0
2065,-421.0,267.0
2066,-423.0,267.0
2067,-425.0,267.0
2068,-427.0,267.0
2069,-429.0,267.0
2070,-431.0,267.0
2071,-433.0,267.0
2072,-435.0,267.0
2073,-437.0,267.0
2074,-439.0,267.0
2075,-441.0,267.0
2076,-443.0,267.0
2077,-445.0,267.0
2078,-447.0,267.0
2079,-449.0,267.0
2080,-451.0,267.0
2081,-453.0,267.0
2082,-455.0,267.0
2083,-457.0,267.0
2084,-459.0,267.0
2085,-461.0,267.0
2086,-463.0,267.0
2087,-465.0,267.0
2088,-467.0,267.0
2089,-469.0,267.0
2090,-471.0,267.0
2091,-473.0,267.0
2092,-475.0,267.0
2093,-477.0,267.0
2094,-479.0,267.0
2095,-481.0,267.0
2096,-483.0,267.0
2097,-485.0,267.0
2098,-487.0,267.0
2099,-489.0,267.0
2100,-491.0,267.0
2101,-493.0,267.0
2102,-495.0,267.0
2103,-497.0,267.0
2104,-499.0,267.0
2105,-501.0,267.0
2106,-503.0,267.0
2107,-505.0,267.0
2108,-507.0,267.0
2109,-509.0,267.0
2110,-511.0,267.0
2111,-513.0,267.0
2112,-515.0,267.0
2113,-517.0,267.0
2114,-519.0,267.0
2115,-521.0,267.0
2116,-523.0,267.0
2117,-525.0,267.0
2118,-527.0,267.0
2119,-529.0,267.0
2120,-531.0,267.0
2121,-533.0,267.0
2122,-535.0,267.0
2123,-537.0,267.0
2124,-539.0,267.0
2125,-541.0,267.0
2126,-543.0,267.0
2127,-545.0,267.0
2128,-547.0,267.0
2129,-549.0,267.0
2130,-551.0,267.0
2131,-553.0,267.0
2132,-555.0,267.0
2133,-557.0,267.0
2134,-559.0,267.0
2135,-561.0,267.0
2136,-561.0,269.0
2137,-561.0,271.0
2138,-559.0,271.0
2139,-557.0,271.0
2140,-555.0,271.0
2141,-553.0,271.0
2142,-551.0,271.0
2143,-549.0,271.0
2144,-547.0,271.0
2145,-545.0,271.0
2146,-543.0,271.0
2147,-541.0,271.0
2148,-539.0,271.0
2149,-537.0,271.0
2150,-535.0,271.0
2151,-533.0,271.0
2152,-531.0,271.0
2153,-529.0,271.0
2154,-527.0,271.0
2155,-525.0,271.0
2156,-523.0,271.0
2157,-521.0,271.0
2158,-519.0,271.0
2159,-517.0,271.0
2160,-515.0,271.0
2161,-513.0,271.0
2162,-511.0,271.0
2163,-509.0,271.0
2164,-507.0,271.0
2165,-505.0,271.0
2166,-503.0,271.0
2167,-501.0,271.0
2168,-499.0,271.0
2169,-497.0,271.0
2170,-495.0,271.0
2171,-493.0,271.0
2172,-491.0,271.0
2173,-489.0,271.0
2174,-487.0,271.0
2175,-485.0,271.0
2176,-483.0,271.0
2177,-481.0,271.0
2178,-479.0,271.0
2179,-477.0,271.0
2180,-475.0,271.0
2181,-473.0,271.0
2182,-471.0,271.0
2183,-469.0,271.0
2184,-467.0,271.0
2185,-465.0,271.0
2186,-463.0,271.0
2187,-461.0,271.0
2188,-459.0,271.0
2189,-457.0,271.0
2190,-455.0,271.0
2191,-453.0,271.0
2192,-451.0,271.0
2193,-449.0,271.0
2194,-447.0,271.0
2195,-445.0,271.0
2196,-443.0,271.0
2197,-441.0,271.0
2198,-439.0,271.0
2199,-437.0,271.0
2200,-435.0,271.0
2201,-433.0,271.0
2202,-431.0,271.0
2203,-429.0,271.0
2204,-427.0,271.0
2205,-425.0,271.0
2206,-423.0,271.0
2207,-421.0,271.0
2208,-419.0,271.0
2209,-417.0,271.0
2210,-415.0,271.0
2211,-413.0,271.0
2212,-413.0,273.0
2213,-413.0,275.0
2214,-415.0,275.0
2215,-417.0,275.0
2216,-419.0,275.0
2217,-421.0,275.0
2218,-423.0,275.0
2219,-425.0,275.0
2220,-427.0,275.0
2221,-429.0,275.0
2222,-431.0,275.0
2223,-433.0,275.0
2224,-435.0,275.0
2225,-437.0,275.0
2226,-439.0,275.0
2227,-441.0,275.0
2228,-443.0,275.0
2229,-445.0,275.0
2230,-447.0,275.0
2231,-449.0,275.0
2232,-451.0,275.0
2233,-453.0,275.0
2234,-455.0,275.0
2235,-457.0,275.0
2236,-459.0,275.0
2237,-461.0,275.0
2238,-463.0,275.0
2239,-465.0,275.0
2240,-467.0,275.0
2241,-469.0,275.0
2242,-471.0,275.0
2243,-473.0,275.0
2244,-475.0,275.0
2245,-477.0,275.0
2246,-479.0,275.0
2247,-481.0,275.0
2248,-483.0,275.0
2249,-485.0,275.0
2250,-487.0,275.0
2251,-489.0,275.0
2252,-491.0,275.0
2253,-493.0,275.0
2254,-495.0,275.0
2255,-497.0,275.0
2256,-499.0,275.0
2257,-501.0,275.0
2258,-503.0,275.0
2259,-505.0,275.0
2260,-507.0,275.0
2261,-509.0,275.0
2262,-511.0,275.0
2263,-513.0,275.0
2264,-515.0,275.0
2265,-517.0,275.0
2266,-519.0,275.0
2267,-521.0,275.0
2268,-523.0,275.0
2269,-525.0,275.0
2270,-527.0,275.0
2271,-529.0,275.0
2272,-531.0,275.0
2273,-533.0,275.0
2274,-535.0,275.0
2275,-537.0,275.0
2276,-539.0,275.0
2277,-541.0,275.0
2278,-543.0,275.0
2279,-545.0,275.0
2280,-547.0,275.0
2281,-549.0,275.0
2282,-551.0,275.0
2283,-553.0,275.0
2284,-555.0,275.0
2285,-557.0,275.0
2286,-559.0,275.0
2287,-561.0,275.0
2288,-561.0,277.0
2289,-561.0,279.0
2290,-559.0,279.0
2291,-557.0,279.0
2292,-555.0,279.0
2293,-553.0,279.0
2294,-551.0,279.0
2295,-549.0,279.0
2296,-547.0,279.0
2297,-545.0,279.0
2298,-543.0,279.0
2299,-541.0,279.0
2300,-539.0,279.0
2301,-537.0,279.0
2302,-535.0,279.0
2303,-533.0,279.0
2304,-531.0,279.0
2305,-529.0,279.0
2306,-527.0,279.0
2307,-525.0,279.0
2308,-523.0,279.0
2309,-521.0,279.0
2310,-519.0,279.0
2311,-517.0,279.0
2312,-515.0,279.0
2313,-513.0,279.0
2314,-511.0,279.0
2315,-509.0,279.0
2316,-507.0,279.0
2317,-505.0,279.0
2318,-503.0,279.0
2319,-501.0,279.0
2320,-499.0,279.0
2321,-497.0,279.0
2322,-495.0,279.0
2323,-493.0,279.0
2324,-491.0,279.0
2325,-489.0,279.0
2326,-487.0,279.0
2327,-485.0,279.0
2328,-483.0,279.0
2329,-481.0,279.0
2330,-479.0,279.0
2331,-477.0,279.0
2332,-475.0,279.0
2333,-473.0,279.0
2334,-471.0,279.0
2335,-469.0,279.0
2336,-467.0,279.0
2337,-465.0,279.0
2338,-463.0,279.0
2339,-461.0,279.0
2340,-459.0,279.0
2341,-457.0,279.0
2342,-455.0,279.0
2343,-453.0,279.0
2344,-451.0,279.0
2345,-449.0,279.0
2346,-447.0,279.0
2347,-445.0,279.0
2348,-443.0,279.0
2349,-441.0,279.0
2350,-439.0,279.0
2351,-437.0,279.0
2352,-435.0,279.0
2353,-433.0,279.0
2354,-431.0,279.0
2355,-429.0,279.0
2356,-427.0,279.0
2357,-425.0,279.0
2358,-423.0,279.0
2359,-421.0,279.0
2360,-419.0,279.0
2361,-417.0,279.0
2362,-415.0,279.0
2363,-413.0,279.0
2364,-413.0,281.0
2365,-413.0,283.0
2366,-415.0,283.0
2367,-417.0,283.0
2368,-419.0,283.0
2369,-421.0,283.0
2370,-423.0,283.0
2371,-425.0,283.0
2372,-427.0,283.0
2373,-429.0,283.0
2374,-431.0,283.0
2375,-433.0,283.0
2376,-435.0,283.0
2377,-437.0,283.0
2378,-439.0,283.0
2379,-441.0,283.0
2380,-443.0,283.0
2381,-445.0,283.0
2382,-447.0,283.0
2383,-449.0,283.0
2384,-451.0,283.0
2385,-453.0,283.0
2386,-455.0,283.0
2387,-457.0,283.0
2388,-459.0,283.0
2389,-461.0,283.0
2390,-463.0,283.0
2391,-465.0,283.0
2392,-467.0,283.0
2393,-469.0,283.0
2394,-471.0,283.0
2395,-473.0,283.0
2396,-475.0,283.0
2397,-477.0,283.0
2398,-479.0,283.0
2399,-481.0,283.0
2400,-483.0,283.0
2401,-485.0,283.0
2402,-487.0,283.0
2403,-489.0,283.0
2404,-491.0,283.0
2405,-493.0,283.0
2406,-495.0,283.0
